PID,DEPT,YEAR,TERM,DIV,SUBJ,SCORE_NUM,SCORE_STR,EMP,MM_all_subj,MM_per_subj
33129,유아교육과,2021,21,전공,유아교과교육론,4.5,A+,0,1.0,1.0
33130,유아교육과,2021,21,전공,유아동작교육,3.5,B+,0,0.7143,0.5
33131,유아교육과,2022,11,전공,부모교육론,4.0,A0,0,0.8571,0.6667
33132,유아교육과,2022,11,전공,아동안전관리및교육,3.5,B+,0,0.7143,0.7143
33133,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,3.5,B+,0,0.7143,0.3333
33134,유아교육과,2022,11,전공,유아창의성발달과교육,3.5,B+,0,0.7143,0.3333
33135,유아교육과,2022,11,전공,정신건강론,3.5,B+,0,0.7143,0.0
33136,유아교육과,2022,21,전공,아동상담론,3.5,B+,0,0.7143,0.3333
33137,유아교육과,2022,21,전공,영유아교사론,4.0,A0,0,0.8571,0.75
33138,유아교육과,2022,21,전공,유아생활지도,4.0,A0,0,0.8571,0.8
33139,유아교육과,2022,21,전공,유아예술교육론,3.5,B+,0,0.7143,0.0
33140,유아교육과,2019,11,전공,아동권리와복지,4.5,A+,0,1.0,1.0
33141,유아교육과,2019,11,전공,유아교육론,3.0,B0,0,0.5714,0.5714
33142,유아교육과,2019,11,전공,전통음악,3.5,B+,0,0.7143,0.6667
33143,유아교육과,2019,21,전공,영유아발달,2.0,C0,0,0.2857,0.2857
33144,유아교육과,2020,11,전공,아동문학,4.0,A0,0,0.8571,0.6667
33145,유아교육과,2020,11,전공,아동미술,4.0,A0,0,0.8571,0.75
33146,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,0,0.7143,0.5
33147,유아교육과,2020,11,전공,유아언어교육,3.0,B0,0,0.5714,0.4
33148,유아교육과,2020,21,전공,유아과학교육,4.0,A0,0,0.8571,0.8
33149,유아교육과,2020,21,전공,유아교수매체,3.5,B+,0,0.7143,0.5
33150,유아교육과,2020,21,전공,유아놀이지도,3.5,B+,0,0.7143,0.6
33151,유아교육과,2020,21,전공,유아생활지도,4.5,A+,0,1.0,1.0
33152,유아교육과,2021,11,전공,아동관찰및행동연구,4.0,A0,0,0.8571,0.5
33153,유아교육과,2021,11,전공,유아교과교재연구및지도법,4.5,A+,0,1.0,1.0
33154,유아교육과,2021,11,전공,유아교육과정,4.0,A0,0,0.8571,0.6667
33155,유아교육과,2021,11,전공,유아사회교육,3.5,B+,0,0.7143,0.3333
33156,유아교육과,2021,21,전공,아동건강교육,3.5,B+,0,0.7143,0.3333
33157,유아교육과,2021,21,전공,아동상담론,3.5,B+,0,0.7143,0.3333
33158,유아교육과,2021,21,전공,영유아교수방법론,3.5,B+,0,0.7143,0.3333
33159,유아교육과,2021,21,전공,유아교과교육론,3.0,B0,0,0.5714,0.4
33160,유아교육과,2022,11,전공,부모교육론,3.0,B0,0,0.5714,0.0
33161,유아교육과,2022,11,전공,아동안전관리및교육,3.0,B0,0,0.5714,0.5714
33162,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,3.0,B0,0,0.5714,0.0
33163,유아교육과,2022,11,전공,유아창의성발달과교육,3.5,B+,0,0.7143,0.3333
33164,유아교육과,2022,21,전공,보육실습,4.5,A+,0,1.0,1.0
33165,유아교육과,2022,21,전공,영유아교사론,3.5,B+,0,0.7143,0.5
33166,유아교육과,2022,21,전공,유아예술교육론,3.5,B+,0,0.7143,0.0
33167,유아교육과,2019,11,전공,아동권리와복지,4.5,A+,0,1.0,1.0
33168,유아교육과,2019,11,전공,유아교육론,2.0,C0,0,0.2857,0.2857
33169,유아교육과,2019,11,전공,전통음악,3.0,B0,0,0.5714,0.5
33170,유아교육과,2019,21,전공,영유아발달,4.0,A0,0,0.8571,0.8571
33171,유아교육과,2020,11,전공,아동문학,4.0,A0,0,0.8571,0.6667
33172,유아교육과,2020,11,전공,아동미술,3.5,B+,0,0.7143,0.5
33173,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,0,0.7143,0.5
33174,유아교육과,2020,11,전공,유아언어교육,3.5,B+,0,0.7143,0.6
33175,유아교육과,2020,21,전공,유아과학교육,3.0,B0,0,0.5714,0.4
33176,유아교육과,2020,21,전공,유아교수매체,4.0,A0,0,0.8571,0.75
33177,유아교육과,2020,21,전공,유아놀이지도,3.5,B+,0,0.7143,0.6
33178,유아교육과,2020,21,전공,유아생활지도,3.5,B+,0,0.7143,0.6
33179,유아교육과,2021,11,전공,아동관찰및행동연구,3.5,B+,0,0.7143,0.0
33180,유아교육과,2021,11,전공,유아교과교재연구및지도법,3.5,B+,0,0.7143,0.3333
33181,유아교육과,2021,11,전공,유아교육과정,3.5,B+,0,0.7143,0.3333
33182,유아교육과,2021,11,전공,유아사회교육,4.5,A+,0,1.0,1.0
33183,유아교육과,2021,21,전공,아동건강교육,3.5,B+,0,0.7143,0.3333
33184,유아교육과,2021,21,전공,아동상담론,4.0,A0,0,0.8571,0.6667
33185,유아교육과,2021,21,전공,영유아교수방법론,4.0,A0,0,0.8571,0.6667
33186,유아교육과,2021,21,전공,유아교과교육론,3.5,B+,0,0.7143,0.6
33187,유아교육과,2022,11,전공,부모교육론,4.0,A0,0,0.8571,0.6667
33188,유아교육과,2022,11,전공,아동안전관리및교육,3.5,B+,0,0.7143,0.7143
33189,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,3.0,B0,0,0.5714,0.0
33190,유아교육과,2022,11,전공,유아수학교육,4.5,A+,0,1.0,1.0
33191,유아교육과,2022,11,전공,유아창의성발달과교육,4.0,A0,0,0.8571,0.6667
33192,유아교육과,2022,21,전공,보육실습,4.0,A0,0,0.8571,0.0
33193,유아교육과,2022,21,전공,영유아교사론,3.5,B+,0,0.7143,0.5
33194,유아교육과,2019,11,전공,아동권리와복지,2.5,C+,0,0.4286,0.2
33195,유아교육과,2019,11,전공,유아교육론,3.5,B+,0,0.7143,0.7143
33196,유아교육과,2019,21,전공,영유아발달,4.5,A+,0,1.0,1.0
33197,유아교육과,2020,11,전공,유아교육사상사,4.5,A+,0,1.0,1.0
33198,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,0,0.7143,0.5
33199,유아교육과,2020,11,전공,유아언어교육,3.5,B+,0,0.7143,0.6
33200,유아교육과,2020,21,전공,유아과학교육,3.5,B+,0,0.7143,0.6
33201,유아교육과,2020,21,전공,유아교수매체,3.5,B+,0,0.7143,0.5
33202,유아교육과,2020,21,전공,유아놀이지도,2.5,C+,0,0.4286,0.2
33203,유아교육과,2020,21,전공,유아음악교육,3.5,B+,0,0.7143,0.5
33204,유아교육과,2021,11,전공,아동관찰및행동연구,4.0,A0,0,0.8571,0.5
33205,유아교육과,2021,11,전공,유아교과교재연구및지도법,3.5,B+,0,0.7143,0.3333
33206,유아교육과,2021,11,전공,유아교육과정,3.5,B+,0,0.7143,0.3333
33207,유아교육과,2021,11,전공,유아사회교육,4.5,A+,0,1.0,1.0
33208,유아교육과,2021,11,전공,유아수학교육,4.0,A0,0,0.8571,0.75
33209,유아교육과,2021,21,전공,아동건강교육,4.5,A+,0,1.0,1.0
33210,유아교육과,2021,21,전공,아동상담론,3.5,B+,0,0.7143,0.3333
33211,유아교육과,2021,21,전공,영유아교수방법론,4.0,A0,0,0.8571,0.6667
33212,유아교육과,2021,21,전공,유아교과교육론,3.5,B+,0,0.7143,0.6
33213,유아교육과,2021,21,전공,유아동작교육,4.0,A0,0,0.8571,0.75
33214,유아교육과,2022,11,전공,부모교육론,4.0,A0,0,0.8571,0.6667
33215,유아교육과,2022,11,전공,아동안전관리및교육,3.5,B+,0,0.7143,0.7143
33216,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,4.0,A0,0,0.8571,0.6667
33217,유아교육과,2022,11,전공,유아창의성발달과교육,3.5,B+,0,0.7143,0.3333
33218,유아교육과,2022,21,전공,보육실습,4.5,A+,0,1.0,1.0
33219,유아교육과,2022,21,전공,영유아교사론,3.5,B+,0,0.7143,0.5
33220,유아교육과,2022,21,전공,유아예술교육론,3.5,B+,0,0.7143,0.0
33221,유아교육과,2019,11,전공,아동권리와복지,4.5,A+,1,1.0,1.0
33222,유아교육과,2019,11,전공,유아교육론,2.5,C+,1,0.4286,0.4286
33223,유아교육과,2019,11,전공,전통음악,3.5,B+,1,0.7143,0.6667
33224,유아교육과,2019,21,전공,영유아발달,2.5,C+,1,0.4286,0.4286
33225,유아교육과,2020,11,전공,아동문학,3.5,B+,1,0.7143,0.3333
33226,유아교육과,2020,11,전공,아동미술,3.5,B+,1,0.7143,0.5
33227,유아교육과,2020,11,전공,유아논리및논술,4.5,A+,1,1.0,1.0
33228,유아교육과,2020,11,전공,유아언어교육,4.0,A0,1,0.8571,0.8
33229,유아교육과,2020,21,전공,유아과학교육,3.0,B0,1,0.5714,0.4
33230,유아교육과,2020,21,전공,유아교수매체,3.5,B+,1,0.7143,0.5
33231,유아교육과,2020,21,전공,유아놀이지도,3.0,B0,1,0.5714,0.4
33232,유아교육과,2020,21,전공,유아생활지도,4.0,A0,1,0.8571,0.8
33233,유아교육과,2021,11,전공,아동관찰및행동연구,4.0,A0,1,0.8571,0.5
33234,유아교육과,2021,11,전공,유아교과교재연구및지도법,3.5,B+,1,0.7143,0.3333
33235,유아교육과,2021,11,전공,유아교육과정,4.0,A0,1,0.8571,0.6667
33236,유아교육과,2021,11,전공,유아사회교육,4.5,A+,1,1.0,1.0
33237,유아교육과,2021,21,전공,아동상담론,3.5,B+,1,0.7143,0.3333
33238,유아교육과,2021,21,전공,영유아교수방법론,3.5,B+,1,0.7143,0.3333
33239,유아교육과,2021,21,전공,유아교과교육론,3.0,B0,1,0.5714,0.4
33240,유아교육과,2021,21,전공,유아동작교육,4.5,A+,1,1.0,1.0
33241,유아교육과,2022,11,전공,부모교육론,3.5,B+,1,0.7143,0.3333
33242,유아교육과,2022,11,전공,아동안전관리및교육,3.0,B0,1,0.5714,0.5714
33243,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,4.5,A+,1,1.0,1.0
33244,유아교육과,2022,11,전공,유아창의성발달과교육,3.5,B+,1,0.7143,0.3333
33245,유아교육과,2022,11,전공,정신건강론,3.5,B+,1,0.7143,0.0
33246,유아교육과,2022,21,전공,보육실습,4.5,A+,1,1.0,1.0
33247,유아교육과,2022,21,전공,영유아교사론,3.5,B+,1,0.7143,0.5
33248,유아교육과,2022,21,전공,유아예술교육론,3.5,B+,1,0.7143,0.0
33249,유아교육과,2019,11,전공,아동권리와복지,3.5,B+,0,0.7143,0.6
33250,유아교육과,2019,11,전공,유아교육론,4.0,A0,0,0.8571,0.8571
33251,유아교육과,2019,11,전공,전통음악,4.0,A0,0,0.8571,0.8333
33252,유아교육과,2019,21,전공,영유아발달,4.5,A+,0,1.0,1.0
33253,유아교육과,2020,11,전공,유아교육사상사,4.0,A0,0,0.8571,0.75
33254,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,0,0.7143,0.5
33255,유아교육과,2020,11,전공,유아언어교육,3.0,B0,0,0.5714,0.4
33256,유아교육과,2020,21,전공,유아과학교육,4.5,A+,0,1.0,1.0
33257,유아교육과,2020,21,전공,유아놀이지도,4.5,A+,0,1.0,1.0
33258,유아교육과,2020,21,전공,유아생활지도,4.5,A+,0,1.0,1.0
33259,유아교육과,2020,21,전공,유아음악교육,4.5,A+,0,1.0,1.0
33260,유아교육과,2021,11,전공,아동관찰및행동연구,4.0,A0,0,0.8571,0.5
33261,유아교육과,2021,11,전공,유아교과교재연구및지도법,4.5,A+,0,1.0,1.0
33262,유아교육과,2021,11,전공,유아교육과정,4.0,A0,0,0.8571,0.6667
33263,유아교육과,2021,11,전공,유아수학교육,4.0,A0,0,0.8571,0.75
33264,유아교육과,2021,21,전공,아동건강교육,4.5,A+,0,1.0,1.0
33265,유아교육과,2021,21,전공,아동상담론,4.5,A+,0,1.0,1.0
33266,유아교육과,2021,21,전공,영유아교수방법론,4.5,A+,0,1.0,1.0
33267,유아교육과,2021,21,전공,유아교과교육론,4.5,A+,0,1.0,1.0
33268,유아교육과,2021,21,전공,유아동작교육,4.5,A+,0,1.0,1.0
33269,유아교육과,2022,11,전공,부모교육론,4.5,A+,0,1.0,1.0
33270,유아교육과,2022,11,전공,아동안전관리및교육,4.0,A0,0,0.8571,0.8571
33271,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,4.5,A+,0,1.0,1.0
33272,유아교육과,2022,11,전공,유아창의성발달과교육,4.5,A+,0,1.0,1.0
33273,유아교육과,2022,11,전공,정신건강론,4.5,A+,0,1.0,1.0
33274,유아교육과,2022,21,전공,보육실습,4.5,A+,0,1.0,1.0
33275,유아교육과,2022,21,전공,영유아교사론,4.5,A+,0,1.0,1.0
33276,유아교육과,2019,11,전공,아동권리와복지,4.5,A+,1,1.0,1.0
33277,유아교육과,2019,11,전공,유아교육론,3.5,B+,1,0.7143,0.7143
33278,유아교육과,2019,21,전공,영유아발달,2.0,C0,1,0.2857,0.2857
33279,유아교육과,2020,11,전공,아동미술,3.5,B+,1,0.7143,0.5
33280,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,1,0.7143,0.5
33281,유아교육과,2020,11,전공,유아언어교육,4.0,A0,1,0.8571,0.8
33282,유아교육과,2020,21,전공,유아교수매체,3.5,B+,1,0.7143,0.5
33283,유아교육과,2020,21,전공,유아놀이지도,4.0,A0,1,0.8571,0.8
33284,유아교육과,2020,21,전공,유아생활지도,3.5,B+,1,0.7143,0.6
33285,유아교육과,2020,21,전공,유아음악교육,3.5,B+,1,0.7143,0.5
33286,유아교육과,2021,11,전공,아동관찰및행동연구,3.5,B+,1,0.7143,0.0
33287,유아교육과,2021,11,전공,유아교과교재연구및지도법,3.5,B+,1,0.7143,0.3333
33288,유아교육과,2021,11,전공,유아교육과정,3.0,B0,1,0.5714,0.0
33289,유아교육과,2021,11,전공,유아사회교육,3.5,B+,1,0.7143,0.3333
33290,유아교육과,2021,11,전공,유아수학교육,3.0,B0,1,0.5714,0.25
33291,유아교육과,2021,21,전공,아동건강교육,3.5,B+,1,0.7143,0.3333
33292,유아교육과,2021,21,전공,아동상담론,3.5,B+,1,0.7143,0.3333
33293,유아교육과,2021,21,전공,영유아교수방법론,3.5,B+,1,0.7143,0.3333
33294,유아교육과,2021,21,전공,유아교과교육론,3.0,B0,1,0.5714,0.4
33295,유아교육과,2021,21,전공,유아동작교육,3.5,B+,1,0.7143,0.5
33296,유아교육과,2022,11,전공,부모교육론,3.0,B0,1,0.5714,0.0
33297,유아교육과,2022,11,전공,아동문학,3.0,B0,1,0.5714,0.0
33298,유아교육과,2022,11,전공,아동안전관리및교육,3.5,B+,1,0.7143,0.7143
33299,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,3.0,B0,1,0.5714,0.0
33300,유아교육과,2022,11,전공,정신건강론,3.5,B+,1,0.7143,0.0
33301,유아교육과,2022,21,전공,보육실습,4.5,A+,1,1.0,1.0
33302,유아교육과,2022,21,전공,영유아교사론,3.0,B0,1,0.5714,0.25
33303,유아교육과,2019,11,전공,아동권리와복지,4.5,A+,1,1.0,1.0
33304,유아교육과,2019,11,전공,유아교육론,4.5,A+,1,1.0,1.0
33305,유아교육과,2019,21,전공,영유아발달,3.5,B+,1,0.7143,0.7143
33306,유아교육과,2020,11,전공,아동문학,4.5,A+,1,1.0,1.0
33307,유아교육과,2020,11,전공,아동미술,3.5,B+,1,0.7143,0.5
33308,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,1,0.7143,0.5
33309,유아교육과,2020,11,전공,유아언어교육,3.0,B0,1,0.5714,0.4
33310,유아교육과,2020,21,전공,유아과학교육,3.0,B0,1,0.5714,0.4
33311,유아교육과,2020,21,전공,유아교수매체,3.5,B+,1,0.7143,0.5
33312,유아교육과,2020,21,전공,유아놀이지도,4.0,A0,1,0.8571,0.8
33313,유아교육과,2020,21,전공,유아생활지도,4.5,A+,1,1.0,1.0
33314,유아교육과,2021,11,전공,아동관찰및행동연구,3.5,B+,1,0.7143,0.0
33315,유아교육과,2021,11,전공,유아교과교재연구및지도법,4.5,A+,1,1.0,1.0
33316,유아교육과,2021,11,전공,유아교육과정,3.5,B+,1,0.7143,0.3333
33317,유아교육과,2021,11,전공,유아사회교육,3.5,B+,1,0.7143,0.3333
33318,유아교육과,2021,21,전공,아동건강교육,3.5,B+,1,0.7143,0.3333
33319,유아교육과,2021,21,전공,아동상담론,3.5,B+,1,0.7143,0.3333
33320,유아교육과,2021,21,전공,영유아교수방법론,4.5,A+,1,1.0,1.0
33321,유아교육과,2021,21,전공,유아교과교육론,3.5,B+,1,0.7143,0.6
33322,유아교육과,2022,11,전공,부모교육론,3.5,B+,1,0.7143,0.3333
33323,유아교육과,2022,11,전공,아동안전관리및교육,3.5,B+,1,0.7143,0.7143
33324,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,3.5,B+,1,0.7143,0.3333
33325,유아교육과,2022,11,전공,유아창의성발달과교육,3.5,B+,1,0.7143,0.3333
33326,유아교육과,2022,11,전공,정신건강론,3.5,B+,1,0.7143,0.0
33327,유아교육과,2022,21,전공,보육실습,4.5,A+,1,1.0,1.0
33328,유아교육과,2022,21,전공,영유아교사론,3.0,B0,1,0.5714,0.25
33329,유아교육과,2022,21,전공,유아예술교육론,4.5,A+,1,1.0,1.0
33330,유아교육과,2019,11,전공,아동권리와복지,4.5,A+,1,1.0,1.0
33331,유아교육과,2019,11,전공,유아교육론,1.5,D+,1,0.1429,0.1429
33332,유아교육과,2019,11,전공,전통음악,2.5,C+,1,0.4286,0.3333
33333,유아교육과,2019,21,전공,영유아발달,1.0,D0,1,0.0,0.0
33334,유아교육과,2020,11,전공,아동미술,3.5,B+,1,0.7143,0.5
33335,유아교육과,2020,11,전공,유아교육사상사,3.5,B+,1,0.7143,0.5
33336,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,1,0.7143,0.5
33337,유아교육과,2020,11,전공,유아언어교육,3.5,B+,1,0.7143,0.6
33338,유아교육과,2020,21,전공,유아과학교육,3.5,B+,1,0.7143,0.6
33339,유아교육과,2020,21,전공,유아교수매체,4.0,A0,1,0.8571,0.75
33340,유아교육과,2020,21,전공,유아놀이지도,4.0,A0,1,0.8571,0.8
33341,유아교육과,2020,21,전공,유아생활지도,3.5,B+,1,0.7143,0.6
33342,유아교육과,2021,11,전공,아동관찰및행동연구,3.5,B+,1,0.7143,0.0
33343,유아교육과,2021,11,전공,유아교과교재연구및지도법,3.0,B0,1,0.5714,0.0
33344,유아교육과,2021,11,전공,유아교육과정,3.5,B+,1,0.7143,0.3333
33345,유아교육과,2021,11,전공,유아사회교육,3.5,B+,1,0.7143,0.3333
33346,유아교육과,2021,21,전공,아동건강교육,4.5,A+,1,1.0,1.0
33347,유아교육과,2021,21,전공,아동상담론,3.5,B+,1,0.7143,0.3333
33348,유아교육과,2021,21,전공,영유아교수방법론,3.5,B+,1,0.7143,0.3333
33349,유아교육과,2021,21,전공,유아교과교육론,3.5,B+,1,0.7143,0.6
33350,유아교육과,2022,11,전공,부모교육론,3.5,B+,1,0.7143,0.3333
33351,유아교육과,2022,11,전공,아동안전관리및교육,3.0,B0,1,0.5714,0.5714
33352,유아교육과,2022,11,전공,영유아보육프로그램개발과평가,3.5,B+,1,0.7143,0.3333
33353,유아교육과,2022,11,전공,유아창의성발달과교육,3.0,B0,1,0.5714,0.0
33354,유아교육과,2022,11,전공,정신건강론,3.5,B+,1,0.7143,0.0
33355,유아교육과,2022,21,전공,보육실습,4.5,A+,1,1.0,1.0
33356,유아교육과,2022,21,전공,영유아교사론,3.5,B+,1,0.7143,0.5
33357,유아교육과,2019,11,전공,아동권리와복지,3.5,B+,1,0.7143,0.6
33358,유아교육과,2019,11,전공,유아교육론,2.0,C0,1,0.2857,0.2857
33359,유아교육과,2019,11,전공,전통음악,2.5,C+,1,0.4286,0.3333
33360,유아교육과,2019,21,전공,영유아발달,3.5,B+,1,0.7143,0.7143
33361,유아교육과,2020,11,전공,아동문학,4.5,A+,1,1.0,1.0
33362,유아교육과,2020,11,전공,아동미술,3.5,B+,1,0.7143,0.5
33363,유아교육과,2020,11,전공,유아논리및논술,3.5,B+,1,0.7143,0.5
33364,유아교육과,2020,11,전공,유아언어교육,3.5,B+,1,0.7143,0.6
33365,유아교육과,2020,21,전공,유아과학교육,4.0,A0,1,0.8571,0.8
33366,유아교육과,2020,21,전공,유아교수매체,4.5,A+,1,1.0,1.0
33367,유아교육과,2020,21,전공,유아놀이지도,4.5,A+,1,1.0,1.0
33368,유아교육과,2020,21,전공,유아생활지도,4.0,A0,1,0.8571,0.8
33369,유아교육과,2021,11,전공,아동관찰및행동연구,3.5,B+,1,0.7143,0.0
33370,유아교육과,2021,11,전공,유아교과교재연구및지도법,4.0,A0,1,0.8571,0.6667
33371,유아교육과,2021,11,전공,유아교육과정,3.5,B+,1,0.7143,0.3333
33372,유아교육과,2021,11,전공,유아사회교육,3.5,B+,1,0.7143,0.3333
33373,유아교육과,2021,21,전공,아동건강교육,3.5,B+,1,0.7143,0.3333
33374,유아교육과,2021,21,전공,아동상담론,3.5,B+,1,0.7143,0.3333
33375,유아교육과,2021,21,전공,영유아교수방법론,3.5,B+,1,0.7143,0.3333
33376,유아교육과,2021,21,전공,유아교과교육론,3.5,B+,1,0.7143,0.6
33377,유아교육과,2022,11,전공,부모교육론,3.5,B+,1,0.7143,0.3333
